actual,proposed
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.034961674362421036,0.0
0.04250986874103546,0.0
0.04562324658036232,0.0
0.04872462898492813,0.0
0.051815640181303024,0.0
0.050537705421447754,0.0
0.049311064183712006,0.0
0.06121083348989487,0.0
0.06861744821071625,0.0
0.0672394409775734,0.0
0.057201024144887924,0.0
0.04733807221055031,0.0
0.04636141285300255,0.0
0.032348163425922394,0.0
0.03163137659430504,0.0
0.026584412902593613,0.0
0.030343642458319664,0.0
0.029707375913858414,0.0
0.02909686230123043,0.0
0.028511110693216324,0.0
0.03230782970786095,0.0
0.04042646661400795,0.0
0.04409005865454674,0.0
0.0433635413646698,0.0
0.04266795888543129,0.0
0.046361152082681656,0.0
0.05438121780753136,0.0
0.053593069314956665,0.0
0.052839506417512894,0.0
0.043401509523391724,0.0
0.04719298705458641,0.0
0.04659029096364975,0.0
0.041655588895082474,0.015932075679302216
0.036807265132665634,0.016151567921042442
0.03640059754252434,0.0163645651191473
0.03165353089570999,0.016537709161639214
0.03134380280971527,0.016707831993699074
0.03540758043527603,0.016901232302188873
0.04378392547369003,0.017090870067477226
0.04769621789455414,0.017337646335363388
0.05156951770186424,0.01764514297246933
0.0554053820669651,0.017972072586417198
0.05920568108558655,0.01828824169933796
0.06297221034765244,0.018627304583787918
0.06670669466257095,0.018989359959959984
0.0616927295923233,0.019374234601855278
0.05677075311541557,0.01971183717250824
0.060654863715171814,0.0200118999928236
0.05578434467315674,0.020306838676333427
0.055358897894620895,0.020578783005475998
0.0549553744494915,0.020850926637649536
0.06329099088907242,0.021116018295288086
0.05408996343612671,0.021376315504312515
0.05375276505947113,0.021635569632053375
0.0534340925514698,0.021870767697691917
0.05749226361513138,0.02213960699737072
0.052789106965065,0.02239661104977131
0.04816555976867676,0.02262464165687561
0.04797716066241264,0.022814229130744934
0.04780113697052002,0.022981520742177963
0.04327797889709473,0.023168524727225304
0.034467991441488266,0.02329902909696102
0.030145686119794846,0.02337990701198578
0.030245235189795494,0.02344823069870472
0.021785443648695946,0.023430652916431427
0.013283771462738514,0.023396581411361694
0.00925652589648962,0.023312054574489594
0.0052782511338591576,0.023196682333946228
0.0,0.023057861253619194
0.0,0.02282394841313362
0.0,0.022570665925741196
0.0,0.022361118346452713
0.0,0.022148514166474342
0.0,0.021889090538024902
0.0,0.021601565182209015
0.0,0.021329833194613457
0.0,0.021059852093458176
0.0,0.020739395171403885
0.0,0.020397957414388657
0.0,0.020099623128771782
0.0,0.019843053072690964
0.0,0.019660981371998787
0.0,0.019517915323376656
0.0,0.019410818815231323
0.0,0.01927579753100872
0.0,0.019178947433829308
0.0,0.019116554409265518
0.0,0.019057201221585274
0.0,0.019031789153814316
0.00434583704918623,0.01900828629732132
0.004371361341327429,0.01901799440383911
3.77257056243252e-05,0.019027331843972206
0.00012338938540779054,0.019004886969923973
0.004565218463540077,0.01898346282541752
0.0045848689042031765,0.018994906917214394
0.004604618065059185,0.019006533548235893
0.008983494713902473,0.01901829242706299
0.00022497728059533983,0.019062606617808342
0.0,0.01904141902923584
0.0,0.01898859068751335
0.0006255486514419317,0.018937619403004646
0.0006953190895728767,0.018920842558145523
0.005121865775436163,0.01890547014772892
0.013844513334333897,0.018922405317425728
0.026806458830833435,0.019004344940185547
0.03959300369024277,0.019180258736014366
0.0522129125893116,0.019448013976216316
0.055955447256565094,0.019804324954748154
0.068384550511837,0.02018197439610958
0.07194569706916809,0.02064475230872631
0.07548440247774124,0.02112666890025139
0.07900197058916092,0.02162591740489006
0.08685865998268127,0.02214117720723152
0.09027684479951859,0.02270451933145523
0.10239865630865097,0.023284588009119034
0.10566780716180801,0.023945149034261703
0.10457056760787964,0.02461790293455124
0.10788610577583313,0.02526838891208172
0.11555157601833344,0.025933464989066124
0.11443102359771729,0.026643885299563408
0.1177254244685173,0.02733086235821247
0.12101320922374725,0.028030961751937866
0.1199360117316246,0.02874477207660675
0.1189139261841774,0.029436342418193817
0.11794482916593552,0.030109167098999023
0.11266764253377914,0.03076336719095707
0.11185886710882187,0.031366657465696335
0.11109444499015808,0.031951162964105606
0.11037267744541168,0.03252321109175682
0.1053328812122345,0.0330771803855896
0.1003929004073143,0.033584412187337875
0.09990750998258591,0.034046974033117294
0.09073549509048462,0.03450167179107666
0.08607277274131775,0.03487340360879898
0.09021172672510147,0.03520774096250534
0.08995082974433899,0.035574108362197876
0.0897115096449852,0.035918496549129486
0.08949293196201324,0.03626197576522827
0.084935262799263,0.03659866750240326
0.0804571658372879,0.03693316876888275
0.076055146753788,0.03714905306696892
0.07172585278749466,0.03733513504266739
0.05874837189912796,0.03751574084162712
0.04595768824219704,0.03761714696884155
0.028987040743231773,0.0374794565141201
0.016605980694293976,0.03732924163341522
0.004385244566947222,0.03712349385023117
0.0,0.03680746629834175
0.0,0.03638923540711403
0.0,0.035916753113269806
0.0,0.035244137048721313
0.0,0.034499119967222214
0.0,0.033759310841560364
0.0,0.03299850970506668
0.0,0.03213911131024361
0.0,0.03124649077653885
0.0,0.030349114909768105
0.0,0.029417451471090317
0.0,0.02845337800681591
0.0,0.02752400003373623
0.0,0.026591500267386436
0.0,0.025689778849482536
0.0,0.02478703111410141
0.0,0.023912649601697922
0.0,0.023067545145750046
0.0,0.022249246016144753
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.03229960799217224,0.0
0.040107447654008865,0.0
0.04347170516848564,0.0
0.051174573600292206,0.0
0.054438818246126175,0.0
0.057687774300575256,0.0
0.06092207878828049,0.0
0.06850249320268631,0.0
0.08472823351621628,0.0
0.09204565733671188,0.0
0.09930337220430374,0.0
0.10214514285326004,0.0
0.11371111869812012,0.0
0.12080435454845428,0.0
0.12349052727222443,0.0
0.12619176506996155,0.019799530506134033
0.12454888224601746,0.02068592607975006
0.12733981013298035,0.02154379151761532
0.13014298677444458,0.022408410906791687
0.13295802474021912,0.023276595398783684
0.13142582774162292,0.024149781093001366
0.12560679018497467,0.02499759942293167
0.11991753429174423,0.025784580036997795
0.11435303092002869,0.02651866339147091
0.11326633393764496,0.027196040377020836
0.10787437111139297,0.027855874970555305
0.09823545813560486,0.028461718931794167
0.08876428008079529,0.028986847028136253
0.07945390045642853,0.02943241223692894
0.0790146067738533,0.02979927323758602
0.06552409380674362,0.030157366767525673
0.05223998799920082,0.03041110932826996
0.043511372059583664,0.0305605698376894
0.034910351037979126,0.030645199120044708
0.030790193006396294,0.030660146847367287
0.013649213127791882,0.030648821964859962
0.0011017514625564218,0.03050859272480011
0.0,0.030279679223895073
0.0,0.02999541163444519
0.0,0.029626304283738136
0.0,0.029237527400255203
0.0,0.028702853247523308
0.0,0.028088729828596115
0.0,0.027432233095169067
0.0,0.026733677834272385
0.0,0.026058651506900787
0.0,0.02540622279047966
0.0,0.02474302053451538
0.0,0.024070153012871742
0.0,0.023355526849627495
0.0,0.022631429135799408
0.0,0.021067732945084572
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.025617700070142746,0.0
0.03356402739882469,0.0
0.041419316083192825,0.0
0.049188654869794846,0.0
0.056875843554735184,0.0
0.06012548878788948,0.0
0.06772065907716751,0.0
0.07524251192808151,0.0
0.08269472420215607,0.0
0.09740385413169861,0.0
0.10030877590179443,0.0
0.10321778059005737,0.0
0.10177211463451385,0.0
0.10475011169910431,0.018749622628092766
0.10773059725761414,0.020208723843097687
0.10940064489841461,0.02092677354812622
0.10808811336755753,0.02166360802948475
0.10683674365282059,0.022371334955096245
0.11000321805477142,0.023061661049723625
0.11316585540771484,0.023761894553899765
0.11632522940635681,0.02447257936000824
0.11512286216020584,0.025196412578225136
0.11833737045526505,0.025896161794662476
0.11283013969659805,0.026608450338244438
0.10743949562311172,0.027266941964626312
0.10216087847948074,0.027871539816260338
0.0926305279135704,0.028428474441170692
0.08762233704328537,0.028913402929902077
0.07835110276937485,0.029344407841563225
0.06923138350248337,0.029692385345697403
0.06025686860084534,0.029974879696965218
0.05142148584127426,0.030210815370082855
0.047077324241399765,0.030328955501317978
0.042799390852451324,0.03042956255376339
0.03858470916748047,0.030510330572724342
0.030071387067437172,0.030572323128581047
0.021676471456885338,0.030520008876919746
0.013393811881542206,0.030435217544436455
0.005218602251261473,0.030292030423879623
0.0015052618691697717,0.03009147383272648
0.0,0.029863687232136726
0.0,0.029591845348477364
0.0,0.02925906702876091
0.0,0.028864748775959015
0.0,0.0284431129693985
0.0,0.028032271191477776
0.0,0.02693040855228901
0.0,0.026367072016000748
0.0,0.02572822757065296
0.0,0.02505147084593773
0.0,0.024324078112840652
0.0,0.02355988323688507
0.0,0.022792255505919456
0.0,0.02125876396894455
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.23862306773662567,0.0
0.2394760400056839,0.0
0.24487018585205078,0.0
0.25038009881973267,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
